OBJECTID,MODO,CODIGOITINERARIO,CODIGOGESTIONLINEA,NUMEROLINEAUSUARIO,SENTIDO,TIPOITINERARIO,CODIGOESTACION,CODIGOPOSTE,CODIGOANDEN,NUMEROORDEN,IDENTIFICADORTIPOPARADA,TIPOPARADA,DENOMINACION,CODIGOPROVINCIA,CODIGOMUNICIPIO,MUNICIPIO,CORONATARIFARIA,DIRECCION,FECHAALTA,FECHAINICIO,FECHAFIN,LONGITUDTRAMOANTERIOR,VELOCIDADTRAMOANTERIOR,MODOLINEA,IDFINTERCAMBIADOR,CODPROV_LINEA,CODMUN_LINEA,IDFTRAMO,CODIGOOBSERVACION,CODIGOSUBLINEA,DENOMINACION_SAE,IDFLINEA,IDFITINERARIO,IDFESTACION,IDFPOSTE,IDFANDEN
4342,8,352150,91080,1,1,1,18073,*,,13,TI,I,CTRA.POZUELO-FRANCISCO UMBRAL,28,080,MAJADAHONDA,B2,Ctra de Pozuelo de Alarcón N 1,20140401,20140401,,488.4056,40,9,_,28,080,9__1__080__-_1_IT_1_8_18073_*__TI_I_13,-,1080101,CTRA.POZUELO-FRANCISCO UMBRAL,9__1__080_,9__1__080__1080101_1_IT_1,8_18073,8_18073_*,8_18073_
4343,8,352150,91080,1,1,1,17724,*,,47,TI,I2,MANUEL DE FALLA-RUPERTO CHAPÍ,28,080,MAJADAHONDA,B2,Calle   Manuel de Falla N SN,20140401,20140401,,547.3625,13.36,9,_,28,080,9__1__080__-_1_IT_1_8_17724_*__TI_I2_47,-,1080101,MANUEL DE FALLA-RUPERTO CHAPÍ,9__1__080_,9__1__080__1080101_1_IT_1,8_17724,8_17724_*,8_17724_
4344,8,352152,92080,2,1,1,17725,*,,3,TI,I,AV.OLIVA-RUPERTO CHAPÍ,28,080,MAJADAHONDA,B2,Avda   Oliva N 63,20140401,20140401,,457.7729,13.36,9,_,28,080,9__2__080__-_1_IT_1_8_17725_*__TI_I_3,-,2080101,AV.OLIVA-RUPERTO CHAPÍ,9__2__080_,9__2__080__2080101_1_IT_1,8_17725,8_17725_*,8_17725_
4345,8,352150,91080,1,1,1,18612,*,,14,TI,I,NEPTUNO-ALCALDE AURELIO TALLÓN,28,080,MAJADAHONDA,B2,Calle   Neptuno N 6,20140401,20140401,,340.4816,40,9,_,28,080,9__1__080__-_1_IT_1_8_18612_*__TI_I_14,-,1080101,NEPTUNO-ALCALDE AURELIO TALLÓN,9__1__080_,9__1__080__1080101_1_IT_1,8_18612,8_18612_*,8_18612_
4346,8,352152,92080,2,1,1,18613,*,,38,TI,I2,NEPTUNO-ALCALDE AURELIO TALLÓN,28,080,MAJADAHONDA,B2,Calle de Neptuno N 8,20140401,20140401,,228.8256,15,9,_,28,080,9__2__080__-_1_IT_1_8_18613_*__TI_I2_38,-,2080101,NEPTUNO-ALCALDE AURELIO TALLÓN,9__2__080_,9__2__080__2080101_1_IT_1,8_18613,8_18613_*,8_18613_
4347,8,352152,92080,2,1,1,18497,*,,32,TI,I,AV.GUADARRAMA-VIRGEN DEL ROSARIO,28,080,MAJADAHONDA,B2,Avda de Guadarrama N 15,20140401,20140401,,380.8599,40,9,_,28,080,9__2__080__-_1_IT_1_8_18497_*__TI_I_32,-,2080101,AV.GUADARRAMA-VIRGEN DEL ROSARIO,9__2__080_,9__2__080__2080101_1_IT_1,8_18497,8_18497_*,8_18497_
4348,8,352150,91080,1,1,1,18498,*,,19,TI,I,AV.GUADARRAMA-VIRGEN DEL ROSARIO,28,080,MAJADAHONDA,B2,Avda de Guadarrama N 21,20140401,20140401,,186.1831,40,9,_,28,080,9__1__080__-_1_IT_1_8_18498_*__TI_I_19,-,1080101,AV.GUADARRAMA-VIRGEN DEL ROSARIO,9__1__080_,9__1__080__1080101_1_IT_1,8_18498,8_18498_*,8_18498_
4349,8,338027,91091,1,2,1,11565,*,,1,TI,TN,CTRA.M302-RESIDENCIA,28,091,MORATA DE TAJUÑA,C1,Cmno de la Fábrica SN SN,20080227,20080303,,0,0,9,_,28,091,9__1__091__-_2_IT_1_8_11565_*__TI_TN_1,-,1091201,CTRA.M302-RESIDENCIA,9__1__091_,9__1__091__1091201_2_IT_1,8_11565,8_11565_*,8_11565_
4350,8,338026,91091,1,1,1,11565,*,,4,TI,T,CTRA.M302-RESIDENCIA,28,091,MORATA DE TAJUÑA,C1,Cmno de la Fábrica SN SN,20080227,20080303,,3323.7513,13.36,9,_,28,091,9__1__091__-_1_IT_1_8_11565_*__TI_T_4,-,1091101,CTRA.M302-RESIDENCIA,9__1__091_,9__1__091__1091101_1_IT_1,8_11565,8_11565_*,8_11565_
4351,8,338027,91091,1,2,1,12267,*,,2,TI,CD,DOMINGO RODELGO-CARRERA MEDIODÍA,28,091,MORATA DE TAJUÑA,C1,Calle de Domingo Rodelgo N 39,20080227,20080303,,3605.3878,13.36,9,_,28,091,9__1__091__-_2_IT_1_8_12267_*__TI_CD_2,-,1091201,DOMINGO RODELGO-CARRERA MEDIODÍA,9__1__091_,9__1__091__1091201_2_IT_1,8_12267,8_12267_*,8_12267_
4352,8,338026,91091,1,1,1,12269,*,,3,TI,I,FUENTE-CTRA.M313,28,091,MORATA DE TAJUÑA,C1,Calle   Carretera de Arganda N 16A,20080227,20080303,,270.9086,13.36,9,_,28,091,9__1__091__-_1_IT_1_8_12269_*__TI_I_3,-,1091101,FUENTE-CTRA.M313,9__1__091_,9__1__091__1091101_1_IT_1,8_12269,8_12269_*,8_12269_
4353,8,338026,91091,1,1,1,09179,*,,1,TI,C,AV.CONSTITUCIÓN-PZA.CULTURA,28,091,MORATA DE TAJUÑA,C1,Avda de la Constitución N 9,20080227,20080303,,0,0,9,_,28,091,9__1__091__-_1_IT_1_8_09179_*__TI_C_1,-,1091101,AV.CONSTITUCIÓN-PZA.CULTURA,9__1__091_,9__1__091__1091101_1_IT_1,8_09179,8_09179_*,8_09179_
4354,8,338026,91091,1,1,1,17493,*,,2,TI,I,REAL-GENERAL PRIM,28,091,MORATA DE TAJUÑA,C1,Calle   Real N 28,20080227,20080303,,243.0982,40,9,_,28,091,9__1__091__-_1_IT_1_8_17493_*__TI_I_2,-,1091101,REAL-GENERAL PRIM,9__1__091_,9__1__091__1091101_1_IT_1,8_17493,8_17493_*,8_17493_
4355,8,353187,95092,5,2,1,12705,*,,12,TI,I,LOS FRESNOS-LOS ARCES,28,092,MOSTOLES,B2,Calle de los Fresnos N 95,20140918,20150102,,286.3332,-1,9,_,28,092,9__5__092__-_2_IT_1_8_12705_*__TI_I_12,-,5092201,LOS FRESNOS-LOS ARCES,9__5__092_,9__5__092__5092201_2_IT_1,8_12705,8_12705_*,8_12705_
4356,8,353190,95092,5,1,2,12705,*,,25,TI,I,LOS FRESNOS-LOS ARCES,28,092,MOSTOLES,B2,Calle de los Fresnos N 95,20140918,20150102,,286.3332,-1,9,_,28,092,9__5__092__pc_1_IT_2_8_12705_*__TI_I_25,pc,5092102,LOS FRESNOS-LOS ARCES,9__5__092_,9__5__092__5092102_1_IT_2,8_12705,8_12705_*,8_12705_
4357,8,346969,94092,4,1,1,11884,*,,14,TI,I,MARGARITA-AV.ALCALDE DE MOSTOLES,28,092,MOSTOLES,B2,Calle   Margarita N 6,20110923,20120322,,364.8661,40,9,_,28,092,9__4__092__-_1_IT_1_8_11884_*__TI_I_14,-,4092101,MARGARITA-AV.ALCALDE DE MOSTOLES,9__4__092_,9__4__092__4092101_1_IT_1,8_11884,8_11884_*,8_11884_
4358,8,346970,94092,4,2,1,11885,*,,4,TI,I,MARGARITA-CRISANTEMO,28,092,MOSTOLES,B2,Calle   Margarita N 9,20110923,20120322,,337.021,15,9,_,28,092,9__4__092__-_2_IT_1_8_11885_*__TI_I_4,-,4092201,MARGARITA-CRISANTEMO,9__4__092_,9__4__092__4092201_2_IT_1,8_11885,8_11885_*,8_11885_
4359,8,348345,91092,1,1,1,11886,*,,17,TI,I,AV.CARLOS V-INSTITUTO,28,092,MOSTOLES,B2,Avda de Carlos V N 1,20120904,20120911,,264.435,13.36,9,_,28,092,9__1__092__-_1_IT_1_8_11886_*__TI_I_17,-,1092101,AV.CARLOS V-INSTITUTO,9__1__092_,9__1__092__1092101_1_IT_1,8_11886,8_11886_*,8_11886_
4360,8,348346,91092,1,2,1,11887,*,,7,TI,I,AV.CARLOS V-CAMINO DE LEGANES,28,092,MOSTOLES,B2,Avda de Carlos V N 2,20120904,20120911,,392.587,13.36,9,_,28,092,9__1__092__-_2_IT_1_8_11887_*__TI_I_7,-,1092201,AV.CARLOS V-CAMINO DE LEGANES,9__1__092_,9__1__092__1092201_2_IT_1,8_11887,8_11887_*,8_11887_
4361,8,349183,93092,3,1,1,11355,*,,6,TI,I,GRANADA-EST.MÓSTOLES EL SOTO,28,092,MOSTOLES,B2,Calle   Granada N 17,20110331,20130218,,954.1708,15,9,93_278,28,092,9__3__092__-_1_IT_1_8_11355_*__TI_I_6,-,3092101,GRANADA-EST.MÓSTOLES EL SOTO,9__3__092_,9__3__092__3092101_1_IT_1,8_11355,8_11355_*,8_11355_
4362,8,353188,96092,6,1,1,11359,*,,2,TI,I,AV.ABOGADOS ATOCHA-EST.MÓSTOLES EL SOTO,28,092,MOSTOLES,B2,Avda de Aborgados de Atocha N 43,20140918,20141016,,764.7788,40,9,93_278,28,092,9__6__092__-_1_IT_1_8_11359_*__TI_I_2,-,6092101,AV.ABOGADOS ATOCHA-EST.MÓSTOLES EL SOTO,9__6__092_,9__6__092__6092101_1_IT_1,8_11359,8_11359_*,8_11359_
4363,8,353189,96092,6,2,1,11360,*,,7,TI,I,AV.ABOGADOS ATOCHA-EST.MÓSTOLES EL SOTO,28,092,MOSTOLES,B2,Avda de Abogados de Atocha N 43,20140918,20141016,,169.3051,-1,9,93_278,28,092,9__6__092__-_2_IT_1_8_11360_*__TI_I_7,-,6092201,AV.ABOGADOS ATOCHA-EST.MÓSTOLES EL SOTO,9__6__092_,9__6__092__6092201_2_IT_1,8_11360,8_11360_*,8_11360_
4364,8,349183,93092,3,1,1,11361,*,,8,TI,I,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20110331,20130218,,146.0147,15,9,_,28,092,9__3__092__-_1_IT_1_8_11361_*__TI_I_8,-,3092101,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,9__3__092_,9__3__092__3092101_1_IT_1,8_11361,8_11361_*,8_11361_
4365,8,351193,93092,3,1,2,11361,*,,2,TI,I,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20131120,20131202,,146.0147,15,9,_,28,092,9__3__092__s._1_IT_2_8_11361_*__TI_I_2,s.,3092102,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,9__3__092_,9__3__092__3092102_1_IT_2,8_11361,8_11361_*,8_11361_
4366,8,353188,96092,6,1,1,11361,*,,4,TI,I,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20140918,20141016,,146.0147,-1,9,_,28,092,9__6__092__-_1_IT_1_8_11361_*__TI_I_4,-,6092101,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,9__6__092_,9__6__092__6092101_1_IT_1,8_11361,8_11361_*,8_11361_
4367,8,349184,93092,3,2,1,11362,*,,9,TI,I,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20110331,20130218,,290.0157,15,9,_,28,092,9__3__092__-_2_IT_1_8_11362_*__TI_I_9,-,3092201,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,9__3__092_,9__3__092__3092201_2_IT_1,8_11362,8_11362_*,8_11362_
4368,8,351194,93092,3,2,2,11362,*,,9,TI,I,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20131120,20131202,,290.0157,15,9,_,28,092,9__3__092__s._2_IT_2_8_11362_*__TI_I_9,s.,3092202,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,9__3__092_,9__3__092__3092202_2_IT_2,8_11362,8_11362_*,8_11362_
4369,8,353189,96092,6,2,1,11362,*,,5,TI,I,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20140918,20141016,,363.93,40,9,_,28,092,9__6__092__-_2_IT_1_8_11362_*__TI_I_5,-,6092201,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,9__6__092_,9__6__092__6092201_2_IT_1,8_11362,8_11362_*,8_11362_
4370,8,353186,95092,5,1,1,12336,*,,10,TI,I,AV.PORTUGAL-RESTAURANTE,28,092,MOSTOLES,B2,Ctra de Extremadura (Antigua N-V) N 22400,20140918,20150102,,798.7248,-1,9,_,28,092,9__5__092__-_1_IT_1_8_12336_*__TI_I_10,-,5092101,AV.PORTUGAL-RESTAURANTE,9__5__092_,9__5__092__5092101_1_IT_1,8_12336,8_12336_*,8_12336_
4371,8,353190,95092,5,1,2,12336,*,,10,TI,I,AV.PORTUGAL-RESTAURANTE,28,092,MOSTOLES,B2,Ctra de Extremadura (Antigua N-V) N 22400,20140918,20150102,,798.7248,-1,9,_,28,092,9__5__092__pc_1_IT_2_8_12336_*__TI_I_10,pc,5092102,AV.PORTUGAL-RESTAURANTE,9__5__092_,9__5__092__5092102_1_IT_2,8_12336,8_12336_*,8_12336_
4372,8,353187,95092,5,2,1,12337,*,,26,TI,I,AV.PORTUGAL-RESTAURANTE,28,092,MOSTOLES,B2,Ctra de Extremadura (Antigua N-V) SN SN,20140918,20150102,,509.4629,-1,9,_,28,092,9__5__092__-_2_IT_1_8_12337_*__TI_I_26,-,5092201,AV.PORTUGAL-RESTAURANTE,9__5__092_,9__5__092__5092201_2_IT_1,8_12337,8_12337_*,8_12337_
4373,8,349183,93092,3,1,1,09703,*,,11,TI,I,PINTOR VELÁZQUEZ-COLEGIO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 77,20110331,20130218,,215.3127,-1,9,_,28,092,9__3__092__-_1_IT_1_8_09703_*__TI_I_11,-,3092101,PINTOR VELÁZQUEZ-COLEGIO,9__3__092_,9__3__092__3092101_1_IT_1,8_09703,8_09703_*,8_09703_
4374,8,351193,93092,3,1,2,09703,*,,5,TI,I,PINTOR VELÁZQUEZ-COLEGIO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 77,20131120,20131202,,215.3127,-1,9,_,28,092,9__3__092__s._1_IT_2_8_09703_*__TI_I_5,s.,3092102,PINTOR VELÁZQUEZ-COLEGIO,9__3__092_,9__3__092__3092102_1_IT_2,8_09703,8_09703_*,8_09703_
4375,8,353186,95092,5,1,1,09703,*,,7,TI,I,PINTOR VELÁZQUEZ-COLEGIO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 77,20140918,20150102,,215.3127,-1,9,_,28,092,9__5__092__-_1_IT_1_8_09703_*__TI_I_7,-,5092101,PINTOR VELÁZQUEZ-COLEGIO,9__5__092_,9__5__092__5092101_1_IT_1,8_09703,8_09703_*,8_09703_
4376,8,353190,95092,5,1,2,09703,*,,7,TI,I,PINTOR VELÁZQUEZ-COLEGIO,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 77,20140918,20150102,,215.3127,-1,9,_,28,092,9__5__092__pc_1_IT_2_8_09703_*__TI_I_7,pc,5092102,PINTOR VELÁZQUEZ-COLEGIO,9__5__092_,9__5__092__5092102_1_IT_2,8_09703,8_09703_*,8_09703_
4377,8,348345,91092,1,1,1,09705,*,,4,TI,I,CORONEL DE PALMA-ALFONSO XII,28,092,MOSTOLES,B2,Calle   Coronel de Palma N 7,20120904,20120911,,396.1394,15,9,92_231,28,092,9__1__092__-_1_IT_1_8_09705_*__TI_I_4,-,1092101,CORONEL DE PALMA-ALFONSO XII,9__1__092_,9__1__092__1092101_1_IT_1,8_09705,8_09705_*,8_09705_
4378,8,349183,93092,3,1,1,09705,*,,13,TI,I,CORONEL DE PALMA-ALFONSO XII,28,092,MOSTOLES,B2,Calle   Coronel de Palma N 7,20110331,20130218,,269.796,15,9,92_231,28,092,9__3__092__-_1_IT_1_8_09705_*__TI_I_13,-,3092101,CORONEL DE PALMA-ALFONSO XII,9__3__092_,9__3__092__3092101_1_IT_1,8_09705,8_09705_*,8_09705_
4379,8,351193,93092,3,1,2,09705,*,,7,TI,I,CORONEL DE PALMA-ALFONSO XII,28,092,MOSTOLES,B2,Calle   Coronel de Palma N 7,20131120,20131202,,269.796,15,9,92_231,28,092,9__3__092__s._1_IT_2_8_09705_*__TI_I_7,s.,3092102,CORONEL DE PALMA-ALFONSO XII,9__3__092_,9__3__092__3092102_1_IT_2,8_09705,8_09705_*,8_09705_
4380,8,348346,91092,1,2,1,09706,*,,16,TI,I,LAS PALMAS-DESARROLLO,28,092,MOSTOLES,B2,Calle de las Palmas N 47,20120904,20120911,,270.5187,15,9,_,28,092,9__1__092__-_2_IT_1_8_09706_*__TI_I_16,-,1092201,LAS PALMAS-DESARROLLO,9__1__092_,9__1__092__1092201_2_IT_1,8_09706,8_09706_*,8_09706_
4381,8,348345,91092,1,1,1,09707,*,,8,TI,I,LAS PALMAS-DESARROLLO,28,092,MOSTOLES,B2,Calle de las Palmas N 56,20120904,20120911,,314.1501,15,9,_,28,092,9__1__092__-_1_IT_1_8_09707_*__TI_I_8,-,1092101,LAS PALMAS-DESARROLLO,9__1__092_,9__1__092__1092101_1_IT_1,8_09707,8_09707_*,8_09707_
4382,8,348346,91092,1,2,1,09711,*,,11,TI,I,AV.ONU-INSTITUTOS,28,092,MOSTOLES,B2,Avda de la O.N.U. N 84,20120904,20120911,,248.108,40,9,_,28,092,9__1__092__-_2_IT_1_8_09711_*__TI_I_11,-,1092201,AV.ONU-INSTITUTOS,9__1__092_,9__1__092__1092201_2_IT_1,8_09711,8_09711_*,8_09711_
4383,8,346970,94092,4,2,1,09712,*,,11,TI,I,BALEARES-BARCELONA,28,092,MOSTOLES,B2,Calle  Baleares N 20,20110923,20120322,,141.3462,-1,9,_,28,092,9__4__092__-_2_IT_1_8_09712_*__TI_I_11,-,4092201,BALEARES-BARCELONA,9__4__092_,9__4__092__4092201_2_IT_1,8_09712,8_09712_*,8_09712_
4384,8,348346,91092,1,2,1,09712,*,,4,TI,I,BALEARES-BARCELONA,28,092,MOSTOLES,B2,Calle  Baleares N 20,20120904,20120911,,141.346,13.36,9,_,28,092,9__1__092__-_2_IT_1_8_09712_*__TI_I_4,-,1092201,BALEARES-BARCELONA,9__1__092_,9__1__092__1092201_2_IT_1,8_09712,8_09712_*,8_09712_
4385,8,353187,95092,5,2,1,09713,*,,22,TI,I,AV.SAUCES-PºDE LOS CEDROS,28,092,MOSTOLES,B2,Avda de los Sauces N 25,20140918,20150102,,271.1436,-1,9,_,28,092,9__5__092__-_2_IT_1_8_09713_*__TI_I_22,-,5092201,AV.SAUCES-PºDE LOS CEDROS,9__5__092_,9__5__092__5092201_2_IT_1,8_09713,8_09713_*,8_09713_
4386,8,353190,95092,5,1,2,09713,*,,35,TI,I,AV.SAUCES-PºDE LOS CEDROS,28,092,MOSTOLES,B2,Avda de los Sauces N 25,20140918,20150102,,271.1436,-1,9,_,28,092,9__5__092__pc_1_IT_2_8_09713_*__TI_I_35,pc,5092102,AV.SAUCES-PºDE LOS CEDROS,9__5__092_,9__5__092__5092102_1_IT_2,8_09713,8_09713_*,8_09713_
4387,8,353187,95092,5,2,1,09717,*,,21,TI,I,AV.SAUCES-FARMACIA,28,092,MOSTOLES,B2,Avda de los Sauces N 43,20140918,20150102,,189.5809,-1,9,_,28,092,9__5__092__-_2_IT_1_8_09717_*__TI_I_21,-,5092201,AV.SAUCES-FARMACIA,9__5__092_,9__5__092__5092201_2_IT_1,8_09717,8_09717_*,8_09717_
4388,8,353190,95092,5,1,2,09717,*,,34,TI,I,AV.SAUCES-FARMACIA,28,092,MOSTOLES,B2,Avda de los Sauces N 43,20140918,20150102,,189.5809,-1,9,_,28,092,9__5__092__pc_1_IT_2_8_09717_*__TI_I_34,pc,5092102,AV.SAUCES-FARMACIA,9__5__092_,9__5__092__5092102_1_IT_2,8_09717,8_09717_*,8_09717_
4389,8,353187,95092,5,2,1,09718,*,,23,TI,I,AV.SAUCES-PºDE LOS OLIVOS,28,092,MOSTOLES,B2,Avda de los Sauces N 1,20140918,20150102,,198.3717,-1,9,_,28,092,9__5__092__-_2_IT_1_8_09718_*__TI_I_23,-,5092201,AV.SAUCES-PºDE LOS OLIVOS,9__5__092_,9__5__092__5092201_2_IT_1,8_09718,8_09718_*,8_09718_
4390,8,353190,95092,5,1,2,09718,*,,36,TI,T,AV.SAUCES-PºDE LOS OLIVOS,28,092,MOSTOLES,B2,Avda de los Sauces N 1,20140918,20150102,,198.3717,-1,9,_,28,092,9__5__092__pc_1_IT_2_8_09718_*__TI_T_36,pc,5092102,AV.SAUCES-PºDE LOS OLIVOS,9__5__092_,9__5__092__5092102_1_IT_2,8_09718,8_09718_*,8_09718_
4391,8,349184,93092,3,2,1,12451,*,,10,TI,I,PINTOR VELÁZQUEZ-GRANADA,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20110331,20130218,,144.0102,-1,9,_,28,092,9__3__092__-_2_IT_1_8_12451_*__TI_I_10,-,3092201,PINTOR VELÁZQUEZ-GRANADA,9__3__092_,9__3__092__3092201_2_IT_1,8_12451,8_12451_*,8_12451_
4392,8,351194,93092,3,2,2,12451,*,,10,TI,D,PINTOR VELÁZQUEZ-GRANADA,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20131120,20131202,,144.0102,-1,9,_,28,092,9__3__092__s._2_IT_2_8_12451_*__TI_D_10,s.,3092202,PINTOR VELÁZQUEZ-GRANADA,9__3__092_,9__3__092__3092202_2_IT_2,8_12451,8_12451_*,8_12451_
4393,8,353189,96092,6,2,1,12451,*,,6,TI,I,PINTOR VELÁZQUEZ-GRANADA,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20140918,20141016,,144.0102,-1,9,_,28,092,9__6__092__-_2_IT_1_8_12451_*__TI_I_6,-,6092201,PINTOR VELÁZQUEZ-GRANADA,9__6__092_,9__6__092__6092201_2_IT_1,8_12451,8_12451_*,8_12451_
4394,8,349183,93092,3,1,1,12452,*,,7,TI,I,PINTOR VELÁZQUEZ-AV.OLIMPICA,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20110331,20130218,,136.2398,15,9,_,28,092,9__3__092__-_1_IT_1_8_12452_*__TI_I_7,-,3092101,PINTOR VELÁZQUEZ-AV.OLIMPICA,9__3__092_,9__3__092__3092101_1_IT_1,8_12452,8_12452_*,8_12452_
4395,8,351193,93092,3,1,2,12452,*,,1,TI,I,PINTOR VELÁZQUEZ-AV.OLIMPICA,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20131120,20131202,,0,,9,_,28,092,9__3__092__s._1_IT_2_8_12452_*__TI_I_1,s.,3092102,PINTOR VELÁZQUEZ-AV.OLIMPICA,9__3__092_,9__3__092__3092102_1_IT_2,8_12452,8_12452_*,8_12452_
4396,8,353188,96092,6,1,1,12452,*,,3,TI,I,PINTOR VELÁZQUEZ-AV.OLIMPICA,28,092,MOSTOLES,B2,Calle del Pintor Velázquez N 43,20140918,20141016,,179.7366,-1,9,_,28,092,9__6__092__-_1_IT_1_8_12452_*__TI_I_3,-,6092101,PINTOR VELÁZQUEZ-AV.OLIMPICA,9__6__092_,9__6__092__6092101_1_IT_1,8_12452,8_12452_*,8_12452_
4397,8,348623,92092,2,1,1,10872,*,,5,TI,I,D POLÍGONO INDUSTRIAL 1-ALFONSO XII,28,092,MOSTOLES,B2,Calle   D Polígono Industrial 1 N 2,20121011,20121022,,350.5362,40,9,_,28,092,9__2__092__-_1_IT_1_8_10872_*__TI_I_5,-,2092101,D POLÍGONO INDUSTRIAL 1-ALFONSO XII,9__2__092_,9__2__092__2092101_1_IT_1,8_10872,8_10872_*,8_10872_
4398,8,348624,92092,2,2,1,10873,*,,5,TI,I,D POLÍGONO INDUSTRIAL 1-GRECIA,28,092,MOSTOLES,B2,Calle   D Polígono Industrial 1 N 2,20121011,20121022,,390.6326,15,9,_,28,092,9__2__092__-_2_IT_1_8_10873_*__TI_I_5,-,2092201,D POLÍGONO INDUSTRIAL 1-GRECIA,9__2__092_,9__2__092__2092201_2_IT_1,8_10873,8_10873_*,8_10873_
4399,8,348623,92092,2,1,1,11327,*,,6,TI,I,D POLÍGONO INDUSTRIAL 1-F POLÍGONO INDUSTRIAL 1,28,092,MOSTOLES,B2,Calle  D Polígono Industrial 1 N 14,20121011,20121022,,418.4147,15,9,_,28,092,9__2__092__-_1_IT_1_8_11327_*__TI_I_6,-,2092101,D POLÍGONO INDUSTRIAL 1-F POLÍGONO INDUSTRIAL 1,9__2__092_,9__2__092__2092101_1_IT_1,8_11327,8_11327_*,8_11327_
4400,8,348624,92092,2,2,1,11328,*,,4,TI,I,D POLÍGONO INDUSTRIAL 1-DESARROLLO,28,092,MOSTOLES,B2,Calle   D Polígono Industrial 1 N 12,20121011,20121022,,561.9542,15,9,_,28,092,9__2__092__-_2_IT_1_8_11328_*__TI_I_4,-,2092201,D POLÍGONO INDUSTRIAL 1-DESARROLLO,9__2__092_,9__2__092__2092201_2_IT_1,8_11328,8_11328_*,8_11328_
4401,8,346969,94092,4,1,1,11272,*,,3,TI,I,CºDE HUMANES-ALFONSO XII,28,092,MOSTOLES,B2,Calle   Camino de Humanes N 30,20110923,20120322,,583.7991,15,9,_,28,092,9__4__092__-_1_IT_1_8_11272_*__TI_I_3,-,4092101,CºDE HUMANES-ALFONSO XII,9__4__092_,9__4__092__4092101_1_IT_1,8_11272,8_11272_*,8_11272_
4402,8,346970,94092,4,2,1,11273,*,,16,TI,I,CºDE HUMANES-ALFONSO XII,28,092,MOSTOLES,B2,Calle  Camino de Humanes N 30,20110923,20120322,,381.1901,15,9,_,28,092,9__4__092__-_2_IT_1_8_11273_*__TI_I_16,-,4092201,CºDE HUMANES-ALFONSO XII,9__4__092_,9__4__092__4092201_2_IT_1,8_11273,8_11273_*,8_11273_
4403,8,346970,94092,4,2,1,12703,*,,12,TI,I,BALEARES-CºDE LEGANÉS,28,092,MOSTOLES,B2,Calle  Baleares N 29,20110923,20120322,,184.85,-1,9,_,28,092,9__4__092__-_2_IT_1_8_12703_*__TI_I_12,-,4092201,BALEARES-CºDE LEGANÉS,9__4__092_,9__4__092__4092201_2_IT_1,8_12703,8_12703_*,8_12703_
4404,8,346970,94092,4,2,1,11266,*,,5,TI,I,AV.ALCALDE DE MÓSTOLES-PINTOR VELÁZQUEZ,28,092,MOSTOLES,B2,Avda del Alcalde de Móstoles N 11,20110923,20120322,,444.7417,40,9,_,28,092,9__4__092__-_2_IT_1_8_11266_*__TI_I_5,-,4092201,AV.ALCALDE DE MÓSTOLES-PINTOR VELÁZQUEZ,9__4__092_,9__4__092__4092201_2_IT_1,8_11266,8_11266_*,8_11266_
4405,8,346969,94092,4,1,1,11267,*,,13,TI,I,AV.ALCALDE DE MOSTOLES-PINTOR VELÁZQUEZ,28,092,MOSTOLES,B2,Avda del Alcalde de Móstoles N 11,20110923,20120322,,632.3009,40,9,_,28,092,9__4__092__-_1_IT_1_8_11267_*__TI_I_13,-,4092101,AV.ALCALDE DE MOSTOLES-PINTOR VELÁZQUEZ,9__4__092_,9__4__092__4092101_1_IT_1,8_11267,8_11267_*,8_11267_
