OBJECTID,MODO,CODIGOITINERARIO,CODIGOGESTIONLINEA,NUMEROLINEAUSUARIO,SENTIDO,TIPOITINERARIO,CODIGOESTACION,CODIGOPOSTE,CODIGOANDEN,NUMEROORDEN,IDENTIFICADORTIPOPARADA,TIPOPARADA,DENOMINACION,CODIGOPROVINCIA,CODIGOMUNICIPIO,MUNICIPIO,CORONATARIFARIA,DIRECCION,FECHAALTA,FECHAINICIO,FECHAFIN,LONGITUDTRAMOANTERIOR,VELOCIDADTRAMOANTERIOR,MODOLINEA,IDFINTERCAMBIADOR,CODPROV_LINEA,CODMUN_LINEA,IDFTRAMO,CODIGOOBSERVACION,CODIGOSUBLINEA,DENOMINACION_SAE,IDFLINEA,IDFITINERARIO,IDFESTACION,IDFPOSTE,IDFANDEN
2851,6,340720,504,N4,1,1,2738,*,,17,TI,I,JOSEFA VALCARCEL-GUTIERREZ CANALES,28,079,MADRID,A,Calle de Josefa Valcárcel SN SN,20090619,20090518,,737.929,13.36,6,_,,,6_N_504_____1_IT_1_6_2738_*__TI_I_17,,,,6_N_504___,6_N_504_____1_IT_1,6_2738,6_2738_*,6_2738_
2852,6,342644,109,109,1,1,2670,*,,5,TI,I,VITAL AZA-EZEQUIEL SOLANA,28,079,MADRID,A,Calle de Vital Aza N 15,20100720,20100717,,397,30,6,_,,,6__109_____1_IT_1_6_2670_*__TI_I_5,,,,6__109___,6__109_____1_IT_1,6_2670,6_2670_*,6_2670_
2853,6,342644,109,109,1,1,2671,*,,6,TI,I,EZEQUIEL SOLANA-FCO.VILLAESPESA,28,079,MADRID,A,Calle de Ezequiel Solana N 72,20100720,20100717,,298.1025,9.638,6,93_146,,,6__109_____1_IT_1_6_2671_*__TI_I_6,,,,6__109___,6__109_____1_IT_1,6_2671,6_2671_*,6_2671_
2854,6,342644,109,109,1,1,2672,*,,7,TI,I,EZEQUIEL SOLANA-GONZALO DE BERCEO,28,079,MADRID,A,Calle de Ezequiel Solana N 98,20100720,20100717,,186.6881,9.638,6,_,,,6__109_____1_IT_1_6_2672_*__TI_I_7,,,,6__109___,6__109_____1_IT_1,6_2672,6_2672_*,6_2672_
2855,6,342644,109,109,1,1,2673,*,,8,TI,I,EZEQUIEL SOLANA-ARRIAGA,28,079,MADRID,A,Calle de Ezequiel Solana N 124,20100720,20100717,,258,30,6,_,,,6__109_____1_IT_1_6_2673_*__TI_I_8,,,,6__109___,6__109_____1_IT_1,6_2673,6_2673_*,6_2673_
2856,6,342644,109,109,1,1,2674,*,,9,TI,I,FERNANDO GABRIEL-ARRIAGA,28,079,MADRID,A,Calle de Fernando Gabriel N 6,20100720,20100717,,271,30,6,93_243,,,6__109_____1_IT_1_6_2674_*__TI_I_9,,,,6__109___,6__109_____1_IT_1,6_2674,6_2674_*,6_2674_
2857,6,342644,109,109,1,1,2675,*,,10,TI,I,GANDHI-SAN TELESFORO,28,079,MADRID,A,Calle de Gandhi N 8,20100720,20100717,,214,30,6,_,,,6__109_____1_IT_1_6_2675_*__TI_I_10,,,,6__109___,6__109_____1_IT_1,6_2675,6_2675_*,6_2675_
2858,6,283633,210,210,1,1,2676,*,,5,TI,I,RICARDO ORTIZ Nº 20,28,079,MADRID,A,Calle de Ricardo Ortiz N 30,19991221,19861001,,402.337,30,6,_,,,6__110_B____1_IT_1_6_2676_*__TI_I_5,,,,6__110_B__,6__110_B____1_IT_1,6_2676,6_2676_*,6_2676_
2859,6,283741,110,110,1,1,2676,*,,5,TI,I,RICARDO ORTIZ Nº 20,28,079,MADRID,A,Calle de Ricardo Ortiz N 30,19991221,19861001,,402.337,30,6,_,,,6__110_A____1_IT_1_6_2676_*__TI_I_5,,,,6__110_A__,6__110_A____1_IT_1,6_2676,6_2676_*,6_2676_
2860,6,283633,210,210,1,1,2677,*,,6,TI,I,RICARDO ORTIZ-SAN EMILIO,28,079,MADRID,A,Calle de Ricardo Ortiz N 54,19991221,19861001,,226.284,30,6,_,,,6__110_B____1_IT_1_6_2677_*__TI_I_6,,,,6__110_B__,6__110_B____1_IT_1,6_2677,6_2677_*,6_2677_
2861,6,283741,110,110,1,1,2677,*,,6,TI,I,RICARDO ORTIZ-SAN EMILIO,28,079,MADRID,A,Calle de Ricardo Ortiz N 54,19991221,19861001,,226.284,30,6,_,,,6__110_A____1_IT_1_6_2677_*__TI_I_6,,,,6__110_A__,6__110_A____1_IT_1,6_2677,6_2677_*,6_2677_
2862,6,283633,210,210,1,1,2679,*,,11,TI,I,STA.FELICIDAD-IGLESIA,28,079,MADRID,A,Calle de Santa Felicidad SN SN,19991221,19861001,,185.303,11.036,6,93_244,,,6__110_B____1_IT_1_6_2679_*__TI_I_11,,,,6__110_B__,6__110_B____1_IT_1,6_2679,6_2679_*,6_2679_
2863,6,283741,110,110,1,1,2679,*,,11,TI,I,STA.FELICIDAD-IGLESIA,28,079,MADRID,A,Calle de Santa Felicidad SN SN,19991221,19861001,,185.303,13.01,6,93_244,,,6__110_A____1_IT_1_6_2679_*__TI_I_11,,,,6__110_A__,6__110_A____1_IT_1,6_2679,6_2679_*,6_2679_
2864,6,341894,113,113,2,1,2679,*,,8,TI,I,STA.FELICIDAD-IGLESIA,28,079,MADRID,A,Calle de Santa Felicidad SN SN,20100310,20100306,,317.924,11.502,6,93_244,,,6__113_____2_IT_1_6_2679_*__TI_I_8,,,,6__113___,6__113_____2_IT_1,6_2679,6_2679_*,6_2679_
2865,6,283633,210,210,1,1,2680,*,,12,TI,I,SANTA FELICIDAD,28,079,MADRID,A,Calle de Nuestra Señora del Villar N 81,19991221,19861001,,382.523,30,6,_,,,6__110_B____1_IT_1_6_2680_*__TI_I_12,,,,6__110_B__,6__110_B____1_IT_1,6_2680,6_2680_*,6_2680_
2866,6,283741,110,110,1,1,2680,*,,12,TI,I,SANTA FELICIDAD,28,079,MADRID,A,Calle de Nuestra Señora del Villar N 81,19991221,19861001,,382.523,30,6,_,,,6__110_A____1_IT_1_6_2680_*__TI_I_12,,,,6__110_A__,6__110_A____1_IT_1,6_2680,6_2680_*,6_2680_
2867,6,341894,113,113,2,1,2680,*,,9,TI,I,SANTA FELICIDAD,28,079,MADRID,A,Calle de Nuestra Señora del Villar N 81,20100310,20100306,,382.523,30,6,_,,,6__113_____2_IT_1_6_2680_*__TI_I_9,,,,6__113___,6__113_____2_IT_1,6_2680,6_2680_*,6_2680_
2868,6,283633,210,210,1,1,2681,*,,13,TI,I,JOSE LUIS ARRESE-STA.GENOVEVA,28,079,MADRID,A,Calle de José Luis de Arrese N 79,19991221,19861001,,190.5776,13.36,6,_,,,6__110_B____1_IT_1_6_2681_*__TI_I_13,,,,6__110_B__,6__110_B____1_IT_1,6_2681,6_2681_*,6_2681_
2869,6,283741,110,110,1,1,2681,*,,13,TI,I,JOSE LUIS ARRESE-STA.GENOVEVA,28,079,MADRID,A,Calle de José Luis de Arrese N 79,19991221,19861001,,190.577,30,6,_,,,6__110_A____1_IT_1_6_2681_*__TI_I_13,,,,6__110_A__,6__110_A____1_IT_1,6_2681,6_2681_*,6_2681_
2870,6,341894,113,113,2,1,2681,*,,10,TI,I,JOSE LUIS ARRESE-STA.GENOVEVA,28,079,MADRID,A,Calle de José Luis de Arrese N 79,20100310,20100306,,190.577,30,6,_,,,6__113_____2_IT_1_6_2681_*__TI_I_10,,,,6__113___,6__113_____2_IT_1,6_2681,6_2681_*,6_2681_
2871,6,283633,210,210,1,1,2682,*,,14,TI,I,STA.IRENE-JOSE LUIS ARRESE,28,079,MADRID,A,Calle de Santa Irene N 1,19991221,19861001,,258.5813,12.141,6,_,,,6__110_B____1_IT_1_6_2682_*__TI_I_14,,,,6__110_B__,6__110_B____1_IT_1,6_2682,6_2682_*,6_2682_
2872,6,283741,110,110,1,1,2682,*,,14,TI,I,STA.IRENE-JOSE LUIS ARRESE,28,079,MADRID,A,Calle de Santa Irene N 1,19991221,19861001,,258.5813,12.774,6,_,,,6__110_A____1_IT_1_6_2682_*__TI_I_14,,,,6__110_A__,6__110_A____1_IT_1,6_2682,6_2682_*,6_2682_
2873,6,341894,113,113,2,1,2682,*,,11,TI,I,STA.IRENE-JOSE LUIS ARRESE,28,079,MADRID,A,Calle de Santa Irene N 1,20100310,20100306,,258.5813,11.471,6,_,,,6__113_____2_IT_1_6_2682_*__TI_I_11,,,,6__113___,6__113_____2_IT_1,6_2682,6_2682_*,6_2682_
2874,6,283633,210,210,1,1,2683,*,,15,TI,I,STA.IRENE-SAN LAMBERTO,28,079,MADRID,A,Calle de Santa Irene N 2,19991221,19861001,,130.525,12.141,6,_,,,6__110_B____1_IT_1_6_2683_*__TI_I_15,,,,6__110_B__,6__110_B____1_IT_1,6_2683,6_2683_*,6_2683_
2875,6,283741,110,110,1,1,2683,*,,15,TI,I,STA.IRENE-SAN LAMBERTO,28,079,MADRID,A,Calle de Santa Irene N 2,19991221,19861001,,130.525,12.774,6,_,,,6__110_A____1_IT_1_6_2683_*__TI_I_15,,,,6__110_A__,6__110_A____1_IT_1,6_2683,6_2683_*,6_2683_
2876,6,341894,113,113,2,1,2683,*,,12,TI,I,STA.IRENE-SAN LAMBERTO,28,079,MADRID,A,Calle de Santa Irene N 2,20100310,20100306,,130.525,11.471,6,_,,,6__113_____2_IT_1_6_2683_*__TI_I_12,,,,6__113___,6__113_____2_IT_1,6_2683,6_2683_*,6_2683_
2877,6,283633,210,210,1,1,2684,*,,16,TI,I,STA.IRENE-AV.TRECE ROSAS,28,079,MADRID,A,Calle de Santa Irene N 4,19991221,19861001,,225.09,12.141,6,_,,,6__110_B____1_IT_1_6_2684_*__TI_I_16,,,,6__110_B__,6__110_B____1_IT_1,6_2684,6_2684_*,6_2684_
2878,6,283741,110,110,1,1,2684,*,,16,TI,I,STA.IRENE-AV.TRECE ROSAS,28,079,MADRID,A,Calle de Santa Irene N 4,19991221,19861001,,225.09,12.774,6,_,,,6__110_A____1_IT_1_6_2684_*__TI_I_16,,,,6__110_A__,6__110_A____1_IT_1,6_2684,6_2684_*,6_2684_
2879,6,341894,113,113,2,1,2684,*,,13,TI,I,STA.IRENE-AV.TRECE ROSAS,28,079,MADRID,A,Calle de Santa Irene N 4,20100310,20100306,,225.09,11.471,6,_,,,6__113_____2_IT_1_6_2684_*__TI_I_13,,,,6__113___,6__113_____2_IT_1,6_2684,6_2684_*,6_2684_
2880,6,283741,110,110,1,1,2685,*,,17,TI,I,CEMENTERIO DE LA ALMUDENA PARCADA 1,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,19991221,19861001,,189.804,30,6,_,,,6__110_A____1_IT_1_6_2685_*__TI_I_17,,,,6__110_A__,6__110_A____1_IT_1,6_2685,6_2685_*,6_2685_
2881,6,283741,110,110,1,1,2686,*,,18,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 2,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,19991221,19861001,,239.267,30,6,_,,,6__110_A____1_IT_1_6_2686_*__TI_I_18,,,,6__110_A__,6__110_A____1_IT_1,6_2686,6_2686_*,6_2686_
2882,6,283741,110,110,1,1,2687,*,,19,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 3,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,19991221,19861001,,302.051,30,6,_,,,6__110_A____1_IT_1_6_2687_*__TI_I_19,,,,6__110_A__,6__110_A____1_IT_1,6_2687,6_2687_*,6_2687_
2883,6,283741,110,110,1,1,2688,*,,20,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 4,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,19991221,19861001,,284.553,30,6,_,,,6__110_A____1_IT_1_6_2688_*__TI_I_20,,,,6__110_A__,6__110_A____1_IT_1,6_2688,6_2688_*,6_2688_
2884,6,283741,110,110,1,1,2689,*,,21,TI,T,CEMENTERIO DE LA ALMUDENA PARADA 5,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,19991221,19861001,,295.786,30,6,_,,,6__110_A____1_IT_1_6_2689_*__TI_T_21,,,,6__110_A__,6__110_A____1_IT_1,6_2689,6_2689_*,6_2689_
2885,6,352225,110,110,2,1,2689,*,,1,TI,T,CEMENTERIO DE LA ALMUDENA PARADA 5,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,20140409,20110720,,0,0,6,_,,,6__110_A____2_IT_1_6_2689_*__TI_T_1,,,,6__110_A__,6__110_A____2_IT_1,6_2689,6_2689_*,6_2689_
2886,6,352225,110,110,2,1,2690,*,,2,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 6,28,079,MADRID,A,Lugar   CEMENTERIO DE LA ALMUDENA SN SN,20140409,20110720,,257.95,30,6,_,,,6__110_A____2_IT_1_6_2690_*__TI_I_2,,,,6__110_A__,6__110_A____2_IT_1,6_2690,6_2690_*,6_2690_
2887,6,352225,110,110,2,1,2691,*,,3,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 7,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,20140409,20110720,,264.292,30,6,_,,,6__110_A____2_IT_1_6_2691_*__TI_I_3,,,,6__110_A__,6__110_A____2_IT_1,6_2691,6_2691_*,6_2691_
2888,6,352225,110,110,2,1,2692,*,,4,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 8,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,20140409,20110720,,219.76,30,6,_,,,6__110_A____2_IT_1_6_2692_*__TI_I_4,,,,6__110_A__,6__110_A____2_IT_1,6_2692,6_2692_*,6_2692_
2889,6,352225,110,110,2,1,2693,*,,5,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 9,28,079,MADRID,A,Lugar   CEMENTERIO DE LA ALMUDENA SN SN,20140409,20110720,,275.637,30,6,_,,,6__110_A____2_IT_1_6_2693_*__TI_I_5,,,,6__110_A__,6__110_A____2_IT_1,6_2693,6_2693_*,6_2693_
2890,6,352225,110,110,2,1,2694,*,,6,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 10,28,079,MADRID,A,Lugar   CEMENTERIO DE LA ALMUDENA SN SN,20140409,20110720,,601.471,30,6,_,,,6__110_A____2_IT_1_6_2694_*__TI_I_6,,,,6__110_A__,6__110_A____2_IT_1,6_2694,6_2694_*,6_2694_
2891,6,352225,110,110,2,1,2695,*,,7,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 11,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,20140409,20110720,,363.563,30,6,_,,,6__110_A____2_IT_1_6_2695_*__TI_I_7,,,,6__110_A__,6__110_A____2_IT_1,6_2695,6_2695_*,6_2695_
2892,6,352225,110,110,2,1,2696,*,,8,TI,I,CEMENTERIO DE LA ALMUDENA PARADA 12,28,079,MADRID,A,Lugar   Cementerio de la Almudena SN SN,20140409,20110720,,827.4492,12.066,6,_,,,6__110_A____2_IT_1_6_2696_*__TI_I_8,,,,6__110_A__,6__110_A____2_IT_1,6_2696,6_2696_*,6_2696_
2893,6,283633,210,210,1,1,2697,*,,17,TI,T,STA.IRENE-AV.TRECE ROSAS,28,079,MADRID,A,Calle de Santa Irene SN SN,19991221,19861001,,122.397,30,6,_,,,6__110_B____1_IT_1_6_2697_*__TI_T_17,,,,6__110_B__,6__110_B____1_IT_1,6_2697,6_2697_*,6_2697_
2894,6,283634,210,210,2,1,2697,*,,1,TI,T,STA.IRENE-AV.TRECE ROSAS,28,079,MADRID,A,Calle de Santa Irene SN SN,19991221,19861001,,0,0,6,_,,,6__110_B____2_IT_1_6_2697_*__TI_T_1,,,,6__110_B__,6__110_B____2_IT_1,6_2697,6_2697_*,6_2697_
2895,6,341893,113,113,1,1,2697,*,,15,TI,I,STA.IRENE-AV.TRECE ROSAS,28,079,MADRID,A,Calle de Santa Irene SN SN,20100310,20100306,,837.1631,11.051,6,_,,,6__113_____1_IT_1_6_2697_*__TI_I_15,,,,6__113___,6__113_____1_IT_1,6_2697,6_2697_*,6_2697_
2896,6,352225,110,110,2,1,2697,*,,9,TI,I,STA.IRENE-AV.TRECE ROSAS,28,079,MADRID,A,Calle de Santa Irene SN SN,20140409,20110720,,198.008,30,6,_,,,6__110_A____2_IT_1_6_2697_*__TI_I_9,,,,6__110_A__,6__110_A____2_IT_1,6_2697,6_2697_*,6_2697_
2897,6,283634,210,210,2,1,2698,*,,3,TI,I,STA.IRENE-JOSE LUIS ARRESE,28,079,MADRID,A,Calle de Santa Irene N 1,19991221,19861001,,105.9159,10.375,6,_,,,6__110_B____2_IT_1_6_2698_*__TI_I_3,,,,6__110_B__,6__110_B____2_IT_1,6_2698,6_2698_*,6_2698_
2898,6,341893,113,113,1,1,2698,*,,17,TI,I,STA.IRENE-JOSE LUIS ARRESE,28,079,MADRID,A,Calle de Santa Irene N 1,20100310,20100306,,105.9159,11.051,6,_,,,6__113_____1_IT_1_6_2698_*__TI_I_17,,,,6__113___,6__113_____1_IT_1,6_2698,6_2698_*,6_2698_
2899,6,352225,110,110,2,1,2698,*,,11,TI,I,STA.IRENE-JOSE LUIS ARRESE,28,079,MADRID,A,Calle de Santa Irene N 1,20140409,20110720,,105.9159,12.066,6,_,,,6__110_A____2_IT_1_6_2698_*__TI_I_11,,,,6__110_A__,6__110_A____2_IT_1,6_2698,6_2698_*,6_2698_
2900,6,283634,210,210,2,1,2699,*,,4,TI,I,JOSE LUIS ARRESE-STA.GENOVEVA,28,079,MADRID,A,Calle de José Luis de Arrese N 44,19991221,19861001,,271.751,30,6,_,,,6__110_B____2_IT_1_6_2699_*__TI_I_4,,,,6__110_B__,6__110_B____2_IT_1,6_2699,6_2699_*,6_2699_
2901,6,341893,113,113,1,1,2699,*,,18,TI,I,JOSE LUIS ARRESE-STA.GENOVEVA,28,079,MADRID,A,Calle de José Luis de Arrese N 44,20100310,20100306,,271.751,30,6,_,,,6__113_____1_IT_1_6_2699_*__TI_I_18,,,,6__113___,6__113_____1_IT_1,6_2699,6_2699_*,6_2699_
2902,6,352225,110,110,2,1,2699,*,,12,TI,I,JOSE LUIS ARRESE-STA.GENOVEVA,28,079,MADRID,A,Calle de José Luis de Arrese N 44,20140409,20110720,,271.751,30,6,_,,,6__110_A____2_IT_1_6_2699_*__TI_I_12,,,,6__110_A__,6__110_A____2_IT_1,6_2699,6_2699_*,6_2699_
2903,6,283634,210,210,2,1,2700,*,,5,TI,I,STA.FELICIDAD-STA.GENOVEVA,28,079,MADRID,A,Calle de Santa Felicidad N 43,19991221,19861001,,180.531,30,6,_,,,6__110_B____2_IT_1_6_2700_*__TI_I_5,,,,6__110_B__,6__110_B____2_IT_1,6_2700,6_2700_*,6_2700_
2904,6,341893,113,113,1,1,2700,*,,19,TI,I,STA.FELICIDAD-STA.GENOVEVA,28,079,MADRID,A,Calle de Santa Felicidad N 43,20100310,20100306,,180.531,30,6,_,,,6__113_____1_IT_1_6_2700_*__TI_I_19,,,,6__113___,6__113_____1_IT_1,6_2700,6_2700_*,6_2700_
2905,6,352225,110,110,2,1,2700,*,,13,TI,I,STA.FELICIDAD-STA.GENOVEVA,28,079,MADRID,A,Calle de Santa Felicidad N 43,20140409,20110720,,180.531,30,6,_,,,6__110_A____2_IT_1_6_2700_*__TI_I_13,,,,6__110_A__,6__110_A____2_IT_1,6_2700,6_2700_*,6_2700_
2906,6,283634,210,210,2,1,2702,*,,11,TI,I,RICARDO ORTIZ-SAN SECUNDINO,28,079,MADRID,A,Calle de Ricardo Ortiz N 57,19991221,19861001,,180.689,30,6,_,,,6__110_B____2_IT_1_6_2702_*__TI_I_11,,,,6__110_B__,6__110_B____2_IT_1,6_2702,6_2702_*,6_2702_
2907,6,352225,110,110,2,1,2702,*,,19,TI,I,RICARDO ORTIZ-SAN SECUNDINO,28,079,MADRID,A,Calle de Ricardo Ortiz N 57,20140409,20110720,,180.689,30,6,_,,,6__110_A____2_IT_1_6_2702_*__TI_I_19,,,,6__110_A__,6__110_A____2_IT_1,6_2702,6_2702_*,6_2702_
2908,6,283634,210,210,2,1,2703,*,,12,TI,I,RICARDO ORTIZ-SAN EMILIO,28,079,MADRID,A,Calle de Ricardo Ortiz N 47,19991221,19861001,,199.627,30,6,_,,,6__110_B____2_IT_1_6_2703_*__TI_I_12,,,,6__110_B__,6__110_B____2_IT_1,6_2703,6_2703_*,6_2703_
2909,6,352225,110,110,2,1,2703,*,,20,TI,I,RICARDO ORTIZ-SAN EMILIO,28,079,MADRID,A,Calle de Ricardo Ortiz N 47,20140409,20110720,,199.627,30,6,_,,,6__110_A____2_IT_1_6_2703_*__TI_I_20,,,,6__110_A__,6__110_A____2_IT_1,6_2703,6_2703_*,6_2703_
2910,6,283634,210,210,2,1,2704,*,,13,TI,I,RICARDO ORTIZ Nº 20,28,079,MADRID,A,Calle de Ricardo Ortiz N 29,19991221,19861001,,175.76,30,6,_,,,6__110_B____2_IT_1_6_2704_*__TI_I_13,,,,6__110_B__,6__110_B____2_IT_1,6_2704,6_2704_*,6_2704_
2911,6,352225,110,110,2,1,2704,*,,21,TI,I,RICARDO ORTIZ Nº 20,28,079,MADRID,A,Calle de Ricardo Ortiz N 29,20140409,20110720,,175.76,30,6,_,,,6__110_A____2_IT_1_6_2704_*__TI_I_21,,,,6__110_A__,6__110_A____2_IT_1,6_2704,6_2704_*,6_2704_
2912,6,284280,119,119,2,1,2705,*,,25,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,19991221,19980905,,132.0503,-1,6,_,,,6__119_____2_IT_1_6_2705_*__TI_I_25,,,,6__119___,6__119_____2_IT_1,6_2705,6_2705_*,6_2705_
2913,6,339746,118,118,2,1,2705,*,,33,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,20081229,20081210,,132.0503,-1,6,_,,,6__118_____2_IT_1_6_2705_*__TI_I_33,,,,6__118___,6__118_____2_IT_1,6_2705,6_2705_*,6_2705_
2914,6,342558,512,N12,2,1,2705,*,,26,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,20100702,20100621,,363.0908,13.36,6,_,,,6_N_512_____2_IT_1_6_2705_*__TI_I_26,,,,6_N_512___,6_N_512_____2_IT_1,6_2705,6_2705_*,6_2705_
2915,6,342786,036,36,2,1,2705,*,,23,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,20100824,20100313,,132.0503,-1,6,_,,,6__36_____2_IT_1_6_2705_*__TI_I_23,,,,6__36___,6__36_____2_IT_1,6_2705,6_2705_*,6_2705_
2916,6,350704,515,N15,2,1,2705,*,,19,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,20131001,20131001,,363.0908,13.36,6,_,,,6_N_515_____2_IT_1_6_2705_*__TI_I_19,,,,6_N_515___,6_N_515_____2_IT_1,6_2705,6_2705_*,6_2705_
2917,6,352422,034,34,2,1,2705,*,,32,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,19991221,20140526,,132.0503,-1,6,_,,,6__34_____2_IT_1_6_2705_*__TI_I_32,,,,6__34___,6__34_____2_IT_1,6_2705,6_2705_*,6_2705_
2918,6,352425,062,62,1,1,2705,*,,14,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,20081007,20140526,,132.0503,-1,6,_,,,6__62_____1_IT_1_6_2705_*__TI_I_14,,,,6__62___,6__62_____1_IT_1,6_2705,6_2705_*,6_2705_
2919,6,356733,116,116,2,1,2705,*,,43,TI,I,Pº ACACIAS-Pº OLMOS,28,079,MADRID,A,Paseo de las Acacias N 43,20160328,20160328,,132.0503,-1,6,_,,,6__116_____2_IT_1_6_2705_*__TI_I_43,,,,6__116___,6__116_____2_IT_1,6_2705,6_2705_*,6_2705_
2920,6,335886,372,172SF,1,1,5487,*,,32,TI,I,Pº.SAN MILLAN DE LA COGOLLA-AV.CNO.SANTIAGO,28,079,MADRID,A,Paseo de San Millán de la Cogolla N 11,20070209,20070131,,289.409,13.36,6,_,,,6__172_A____1_IT_1_6_5487_*__TI_I_32,,,,6__172_A__,6__172_A____1_IT_1,6_5487,6_5487_*,6_5487_
2921,6,335883,172,172,1,1,5487,*,,32,TI,I,Pº.SAN MILLAN DE LA COGOLLA-AV.CNO.SANTIAGO,28,079,MADRID,A,Paseo de San Millán de la Cogolla N 11,20070209,20070131,,289.408,,6,_,,,6__172_____1_IT_1_6_5487_*__TI_I_32,,,,6__172___,6__172_____1_IT_1,6_5487,6_5487_*,6_5487_
2922,6,343317,524,N24,1,1,5487,*,,39,TI,I,Pº.SAN MILLAN DE LA COGOLLA-AV.CNO.SANTIAGO,28,079,MADRID,A,Paseo de San Millán de la Cogolla N 11,20101102,20100925,,289.4085,13.36,6,_,,,6_N_524_____1_IT_1_6_5487_*__TI_I_39,,,,6_N_524___,6_N_524_____1_IT_1,6_5487,6_5487_*,6_5487_
2923,6,355078,176,176,1,1,5487,*,,18,TI,I,Pº.SAN MILLAN DE LA COGOLLA-AV.CNO.SANTIAGO,28,079,MADRID,A,Paseo de San Millán de la Cogolla N 11,20151013,20151013,,398.4099,13.36,6,_,,,6__176_____1_IT_1_6_5487_*__TI_I_18,,,,6__176___,6__176_____1_IT_1,6_5487,6_5487_*,6_5487_
2924,6,335887,372,172SF,2,1,5488,*,,8,TI,I,AV. CAMINO SANTIAGO - SAN JUAN ORTEGA,28,079,MADRID,A,Avda del Camino de Santiago N 29,20070209,20070131,,396.4173,16.814,6,_,,,6__172_A____2_IT_1_6_5488_*__TI_I_8,,,,6__172_A__,6__172_A____2_IT_1,6_5488,6_5488_*,6_5488_
2925,6,335884,172,172,2,1,5488,*,,9,TI,I,AV. CAMINO SANTIAGO - SAN JUAN ORTEGA,28,079,MADRID,A,Avda del Camino de Santiago N 29,20070209,20070131,,396.4173,15.553,6,_,,,6__172_____2_IT_1_6_5488_*__TI_I_9,,,,6__172___,6__172_____2_IT_1,6_5488,6_5488_*,6_5488_
2926,6,331483,503,N3,2,1,1646,*,,23,TI,I,AZCONA-PILAR ZARAGOZA,28,079,MADRID,A,Calle de Azcona N 21,20021014,20021013,,335.907,30,6,_,,,6_N_503_____2_IT_1_6_1646_*__TI_I_23,,,,6_N_503___,6_N_503_____2_IT_1,6_1646,6_1646_*,6_1646_
2927,6,334806,043,43,2,1,1646,*,,21,TI,I,AZCONA-PILAR ZARAGOZA,28,079,MADRID,A,Calle de Azcona N 21,20060411,20060330,,335.907,30,6,_,,,6__43_____2_IT_1_6_1646_*__TI_I_21,,,,6__43___,6__43_____2_IT_1,6_1646,6_1646_*,6_1646_
2928,6,337513,048,48,2,1,1646,*,,31,TI,I,AZCONA-PILAR ZARAGOZA,28,079,MADRID,A,Calle de Azcona N 21,20080121,20070929,,335.907,30,6,_,,,6__48_____2_IT_1_6_1646_*__TI_I_31,,,,6__48___,6__48_____2_IT_1,6_1646,6_1646_*,6_1646_
2929,6,331483,503,N3,2,1,1647,*,,24,TI,I,AZCONA-FCO.SILVELA,28,079,MADRID,A,Calle de Azcona N 1,20021014,20021013,,289.2204,13.36,6,_,,,6_N_503_____2_IT_1_6_1647_*__TI_I_24,,,,6_N_503___,6_N_503_____2_IT_1,6_1647,6_1647_*,6_1647_
2930,6,334806,043,43,2,1,1647,*,,22,TI,I,AZCONA-FCO.SILVELA,28,079,MADRID,A,Calle de Azcona N 1,20060411,20060330,,289.22,30,6,_,,,6__43_____2_IT_1_6_1647_*__TI_I_22,,,,6__43___,6__43_____2_IT_1,6_1647,6_1647_*,6_1647_
